datetime,reaTZon_y,reaTSetHea_y,reaTSetCoo_y,rewards
2023-10-17 10:39:05,299.2751147802135,288.15,303.15,-0.0006191958746697424
2023-10-17 10:39:35,299.2801619045031,288.15,303.15,-0.0006191958746697424
2023-10-17 10:40:05,299.2851037904416,288.15,303.15,-0.0006191958746697424
2023-10-17 10:40:35,299.28993992137305,288.15,303.15,-0.0006191958746697424
2023-10-17 10:41:05,299.2946698625532,288.15,303.15,-0.0006191958746697424
2023-10-17 10:41:35,299.2992932930001,288.15,303.15,-0.0006191958746697424
2023-10-17 10:42:05,299.3038100097847,288.15,303.15,-0.0006191958746697424
2023-10-17 10:42:35,299.3082199142767,288.15,303.15,-0.0006191958746697424
2023-10-17 10:43:05,299.31252299750037,288.15,303.15,-0.0006191958746697424
2023-10-17 10:43:35,299.3167193309341,288.15,303.15,-0.0006191958746697424
2023-10-17 10:44:05,299.3208090608678,288.15,303.15,-0.0006191958746697424
2023-10-17 10:44:35,299.32479240337875,288.15,303.15,-0.0006191958746697424
2023-10-17 10:45:05,299.32866964679107,288.15,303.15,-0.0006191958746697424
2023-10-17 10:45:35,299.3324413893572,288.15,303.15,-0.0009359073071824042
2023-10-17 10:46:05,299.3361111811936,288.15,303.15,-0.0009359073071824042
2023-10-17 10:46:35,299.3396852801773,288.15,303.15,-0.0009359073071824042
2023-10-17 10:47:05,299.3431705091699,288.15,303.15,-0.0009359073071824042
2023-10-17 10:47:35,299.34657314238996,288.15,303.15,-0.0009359073071824042
2023-10-17 10:48:05,299.34989864950603,288.15,303.15,-0.0009359073071824042
2023-10-17 10:48:35,299.3531517013039,288.15,303.15,-0.0009359073071824042
2023-10-17 10:49:05,299.3563363344721,288.15,303.15,-0.0009359073071824042
2023-10-17 10:49:35,299.3594560261097,288.15,303.15,-0.0009359073071824042
2023-10-17 10:50:05,299.36251384550303,288.15,303.15,-0.0009359073071824042
2023-10-17 10:50:35,299.3655126900396,288.15,303.15,-0.0009359073071824042
2023-10-17 10:51:05,299.36845473002245,288.15,303.15,-0.0009359073071824042
2023-10-17 10:51:35,299.371342165317,288.15,303.15,-0.0009359073071824042
2023-10-17 10:52:05,299.374177029882,288.15,303.15,-0.0009359073071824042
2023-10-17 10:52:35,299.3769611255384,288.15,303.15,-0.0009359073071824042
2023-10-17 10:53:05,299.37969608537105,288.15,303.15,-0.0009359073071824042
2023-10-17 10:53:35,299.3823834409246,288.15,303.15,-0.0009359073071824042
2023-10-17 10:54:05,299.38502466643934,288.15,303.15,-0.0009359073071824042
2023-10-17 10:54:35,299.3876211219654,288.15,303.15,-0.0009359073071824042
2023-10-17 10:55:05,299.3901740583849,288.15,303.15,-0.0009359073071824042
2023-10-17 10:55:35,299.39268463614354,288.15,303.15,-0.0009359073071824042
2023-10-17 10:56:05,299.3951539403988,288.15,303.15,-0.0009359073071824042
2023-10-17 10:56:35,299.3975829907544,288.15,303.15,-0.0009359073071824042
2023-10-17 10:57:05,299.39997274780063,288.15,303.15,-0.0009359073071824042
2023-10-17 10:57:35,299.40232411832216,288.15,303.15,-0.0009359073071824042
2023-10-17 10:58:05,299.4046379600136,288.15,303.15,-0.0009359073071824042
2023-10-17 10:58:35,299.40691508594375,288.15,303.15,-0.0009359073071824042
2023-10-17 10:59:05,299.40915626881014,288.15,303.15,-0.0009359073071824042
2023-10-17 10:59:35,299.4113622449953,288.15,303.15,-0.0009359073071824042
2023-10-17 11:00:05,299.4135332517077,288.15,303.15,-0.0009359073071824042
2023-10-17 11:00:35,299.41567048109823,288.15,303.15,-0.000701414277797241
2023-10-17 11:01:05,299.4177713720546,288.15,303.15,-0.000701414277797241
2023-10-17 11:01:35,299.41983167344347,288.15,303.15,-0.000701414277797241
2023-10-17 11:02:05,299.421846792137,288.15,303.15,-0.000701414277797241
2023-10-17 11:02:35,299.42381000679757,288.15,303.15,-0.000701414277797241
2023-10-17 11:03:05,299.42570057595515,288.15,303.15,-0.000701414277797241
2023-10-17 11:03:35,299.42749576336394,288.15,303.15,-0.000701414277797241
2023-10-17 11:04:05,299.42918026796866,288.15,303.15,-0.000701414277797241
2023-10-17 11:04:35,299.4307450336409,288.15,303.15,-0.000701414277797241
2023-10-17 11:05:05,299.43218623315306,288.15,303.15,-0.000701414277797241
2023-10-17 11:05:35,299.4335050432842,288.15,303.15,-0.000701414277797241
2023-10-17 11:06:05,299.4347070166382,288.15,303.15,-0.000701414277797241
2023-10-17 11:06:35,299.4358016119947,288.15,303.15,-0.000701414277797241
2023-10-17 11:07:05,299.43680254094704,288.15,303.15,-0.000701414277797241
2023-10-17 11:07:35,299.4377267390902,288.15,303.15,-0.000701414277797241
2023-10-17 11:08:05,299.43859096555275,288.15,303.15,-0.000701414277797241
2023-10-17 11:08:35,299.43940184410474,288.15,303.15,-0.000701414277797241
2023-10-17 11:09:05,299.4401590812017,288.15,303.15,-0.000701414277797241
2023-10-17 11:09:35,299.4408603663569,288.15,303.15,-0.000701414277797241
2023-10-17 11:10:05,299.4415037719058,288.15,303.15,-0.000701414277797241
2023-10-17 11:10:35,299.4420882566505,288.15,303.15,-0.000701414277797241
2023-10-17 11:11:05,299.44261346539395,288.15,303.15,-0.000701414277797241
2023-10-17 11:11:35,299.4430794618973,288.15,303.15,-0.000701414277797241
2023-10-17 11:12:05,299.4434865665495,288.15,303.15,-0.000701414277797241
2023-10-17 11:12:35,299.44383528105936,288.15,303.15,-0.000701414277797241
2023-10-17 11:13:05,299.4441262536126,288.15,303.15,-0.000701414277797241
2023-10-17 11:13:35,299.44436025698855,288.15,303.15,-0.000701414277797241
2023-10-17 11:14:05,299.4445381702615,288.15,303.15,-0.000701414277797241
2023-10-17 11:14:35,299.4446609627357,288.15,303.15,-0.000701414277797241
2023-10-17 11:15:05,299.4447296805005,288.15,303.15,-0.000701414277797241
2023-10-17 11:15:35,299.44474587018124,288.15,303.15,-0.0011879743646137086
2023-10-17 11:16:05,299.44471522770687,288.15,303.15,-0.0011879743646137086
2023-10-17 11:16:35,299.44464750094653,288.15,303.15,-0.0011879743646137086
2023-10-17 11:17:05,299.4445529990466,288.15,303.15,-0.0011879743646137086
2023-10-17 11:17:35,299.44444116617876,288.15,303.15,-0.0011879743646137086
2023-10-17 11:18:05,299.4443202075412,288.15,303.15,-0.0011879743646137086
2023-10-17 11:18:35,299.44419717135287,288.15,303.15,-0.0011879743646137086
2023-10-17 11:19:05,299.44407818435656,288.15,303.15,-0.0011879743646137086
2023-10-17 11:19:35,299.44396854349134,288.15,303.15,-0.0011879743646137086
2023-10-17 11:20:05,299.44387291527744,288.15,303.15,-0.0011879743646137086
2023-10-17 11:20:35,299.44379555215016,288.15,303.15,-0.0011879743646137086
2023-10-17 11:21:05,299.44374047953994,288.15,303.15,-0.0011879743646137086
2023-10-17 11:21:35,299.44371085417407,288.15,303.15,-0.0011879743646137086
2023-10-17 11:22:05,299.4437099830842,288.15,303.15,-0.0011879743646137086
2023-10-17 11:22:35,299.44374066616456,288.15,303.15,-0.0011879743646137086
2023-10-17 11:23:05,299.44380563591574,288.15,303.15,-0.0011879743646137086
2023-10-17 11:23:35,299.44390741303295,288.15,303.15,-0.0011879743646137086
2023-10-17 11:24:05,299.4440484320061,288.15,303.15,-0.0011879743646137086
2023-10-17 11:24:35,299.44423096548417,288.15,303.15,-0.0011879743646137086
2023-10-17 11:25:05,299.4444571333248,288.15,303.15,-0.0011879743646137086
2023-10-17 11:25:35,299.44472893043223,288.15,303.15,-0.0011879743646137086
2023-10-17 11:26:05,299.4450482498245,288.15,303.15,-0.0011879743646137086
2023-10-17 11:26:35,299.44541689838707,288.15,303.15,-0.0011879743646137086
2023-10-17 11:27:05,299.4458366082264,288.15,303.15,-0.0011879743646137086
2023-10-17 11:27:35,299.44630904605276,288.15,303.15,-0.0011879743646137086
2023-10-17 11:28:05,299.44683582164873,288.15,303.15,-0.0011879743646137086
2023-10-17 11:28:35,299.4474184956907,288.15,303.15,-0.0011879743646137086
2023-10-17 11:29:05,299.4480585869338,288.15,303.15,-0.0011879743646137086
2023-10-17 11:29:35,299.44875757875377,288.15,303.15,-0.0011879743646137086
2023-10-17 11:30:05,299.4495169078868,288.15,303.15,-0.0011879743646137086
2023-10-17 11:30:35,299.45033709712544,288.15,303.15,-0.00078698511523001
2023-10-17 11:31:05,299.4512140975918,288.15,303.15,-0.00078698511523001
2023-10-17 11:31:35,299.452140640456,288.15,303.15,-0.00078698511523001
2023-10-17 11:32:05,299.4531091883765,288.15,303.15,-0.00078698511523001
2023-10-17 11:32:35,299.45411262746927,288.15,303.15,-0.00078698511523001
2023-10-17 11:33:05,299.45514484683656,288.15,303.15,-0.00078698511523001
2023-10-17 11:33:35,299.45620070453356,288.15,303.15,-0.00078698511523001
2023-10-17 11:34:05,299.4572757974222,288.15,303.15,-0.00078698511523001
2023-10-17 11:34:35,299.4583663589897,288.15,303.15,-0.00078698511523001
2023-10-17 11:35:05,299.4594691323883,288.15,303.15,-0.00078698511523001
2023-10-17 11:35:35,299.4605812896918,288.15,303.15,-0.00078698511523001
2023-10-17 11:36:05,299.46170036193575,288.15,303.15,-0.00078698511523001
2023-10-17 11:36:35,299.4628241682814,288.15,303.15,-0.00078698511523001
2023-10-17 11:37:05,299.4639507724875,288.15,303.15,-0.00078698511523001
2023-10-17 11:37:35,299.46507845708464,288.15,303.15,-0.00078698511523001
2023-10-17 11:38:05,299.4662057019827,288.15,303.15,-0.00078698511523001
2023-10-17 11:38:35,299.46733116372764,288.15,303.15,-0.00078698511523001
2023-10-17 11:39:05,299.4684536567761,288.15,303.15,-0.00078698511523001
2023-10-17 11:39:35,299.46957213802335,288.15,303.15,-0.00078698511523001
2023-10-17 11:40:05,299.47068569417627,288.15,303.15,-0.00078698511523001
2023-10-17 11:40:35,299.4717935308797,288.15,303.15,-0.00078698511523001
2023-10-17 11:41:05,299.47289496284327,288.15,303.15,-0.00078698511523001
2023-10-17 11:41:35,299.4739894047385,288.15,303.15,-0.00078698511523001
2023-10-17 11:42:05,299.4750763628674,288.15,303.15,-0.00078698511523001
2023-10-17 11:42:35,299.476155427579,288.15,303.15,-0.00078698511523001
2023-10-17 11:43:05,299.4772262663408,288.15,303.15,-0.00078698511523001
2023-10-17 11:43:35,299.47828861735786,288.15,303.15,-0.00078698511523001
2023-10-17 11:44:05,299.4793422836647,288.15,303.15,-0.00078698511523001
2023-10-17 11:44:35,299.480387127648,288.15,303.15,-0.00078698511523001
2023-10-17 11:45:05,299.48142306596725,288.15,303.15,-0.00078698511523001
2023-10-17 11:45:35,299.4824505078134,288.15,303.15,-0.0012736776266120131
2023-10-17 11:46:05,299.4834737733818,288.15,303.15,-0.0012736776266120131
2023-10-17 11:46:35,299.48450109256805,288.15,303.15,-0.0012736776266120131
2023-10-17 11:47:05,299.4855412284177,288.15,303.15,-0.0012736776266120131
2023-10-17 11:47:35,299.48660206759837,288.15,303.15,-0.0012736776266120131
2023-10-17 11:48:05,299.487690331812,288.15,303.15,-0.0012736776266120131
2023-10-17 11:48:35,299.4888116539403,288.15,303.15,-0.0012736776266120131
2023-10-17 11:49:05,299.4899707482897,288.15,303.15,-0.0012736776266120131
2023-10-17 11:49:35,299.49117166045016,288.15,303.15,-0.0012736776266120131
2023-10-17 11:50:05,299.4924179976913,288.15,303.15,-0.0012736776266120131
2023-10-17 11:50:35,299.4937130336757,288.15,303.15,-0.0012736776266120131
2023-10-17 11:51:05,299.4950597967532,288.15,303.15,-0.0012736776266120131
2023-10-17 11:51:35,299.49646110467006,288.15,303.15,-0.0012736776266120131
2023-10-17 11:52:05,299.49791957501725,288.15,303.15,-0.0012736776266120131
2023-10-17 11:52:35,299.49943760417887,288.15,303.15,-0.0012736776266120131
2023-10-17 11:53:05,299.5010173648777,288.15,303.15,-0.0012736776266120131
2023-10-17 11:53:35,299.5026608151372,288.15,303.15,-0.0012736776266120131
2023-10-17 11:54:05,299.50436971781244,288.15,303.15,-0.0012736776266120131
2023-10-17 11:54:35,299.5061458064912,288.15,303.15,-0.0012736776266120131
2023-10-17 11:55:05,299.5079901267462,288.15,303.15,-0.0012736776266120131
2023-10-17 11:55:35,299.509903682022,288.15,303.15,-0.0012736776266120131
2023-10-17 11:56:05,299.511887337043,288.15,303.15,-0.0012736776266120131
2023-10-17 11:56:35,299.51394178888756,288.15,303.15,-0.0012736776266120131
2023-10-17 11:57:05,299.51606756446444,288.15,303.15,-0.0012736776266120131
2023-10-17 11:57:35,299.5182650273415,288.15,303.15,-0.0012736776266120131
2023-10-17 11:58:05,299.52053438781434,288.15,303.15,-0.0012736776266120131
2023-10-17 11:58:35,299.5228757139605,288.15,303.15,-0.0012736776266120131
2023-10-17 11:59:05,299.52528894171905,288.15,303.15,-0.0012736776266120131
2023-10-17 11:59:35,299.5277738877219,288.15,303.15,-0.0012736776266120131
2023-10-17 12:00:05,299.53033126059455,288.15,303.15,-0.0012736776266120131
2023-10-17 12:00:35,299.5329708065425,288.15,303.15,-0.0012731447600522472
2023-10-17 12:01:05,299.5356707264066,288.15,303.15,-0.0012731447600522472
2023-10-17 12:01:35,299.5384374714349,288.15,303.15,-0.0012731447600522472
2023-10-17 12:02:05,299.5412721057819,288.15,303.15,-0.0012731447600522472
2023-10-17 12:02:35,299.544173945575,288.15,303.15,-0.0012731447600522472
2023-10-17 12:03:05,299.5471418827829,288.15,303.15,-0.0012731447600522472
2023-10-17 12:03:35,299.55017475050033,288.15,303.15,-0.0012731447600522472
2023-10-17 12:04:05,299.55327139186596,288.15,303.15,-0.0012731447600522472
2023-10-17 12:04:35,299.5564305880809,288.15,303.15,-0.0012731447600522472
2023-10-17 12:05:05,299.5596510958147,288.15,303.15,-0.0012731447600522472
2023-10-17 12:05:35,299.56293165762736,288.15,303.15,-0.0012731447600522472
2023-10-17 12:06:05,299.56627100405547,288.15,303.15,-0.0012731447600522472
2023-10-17 12:06:35,299.5696678550924,288.15,303.15,-0.0012731447600522472
2023-10-17 12:07:05,299.57312092264146,288.15,303.15,-0.0012731447600522472
2023-10-17 12:07:35,299.5766289135682,288.15,303.15,-0.0012731447600522472
2023-10-17 12:08:05,299.5801905328393,288.15,303.15,-0.0012731447600522472
2023-10-17 12:08:35,299.58380448650377,288.15,303.15,-0.0012731447600522472
2023-10-17 12:09:05,299.5874694844626,288.15,303.15,-0.0012731447600522472
2023-10-17 12:09:35,299.59118424304916,288.15,303.15,-0.0012731447600522472
2023-10-17 12:10:05,299.59494748745476,288.15,303.15,-0.0012731447600522472
2023-10-17 12:10:35,299.5987579540267,288.15,303.15,-0.0012731447600522472
2023-10-17 12:11:05,299.6026143924628,288.15,303.15,-0.0012731447600522472
2023-10-17 12:11:35,299.60651556792317,288.15,303.15,-0.0012731447600522472
2023-10-17 12:12:05,299.6104602630825,288.15,303.15,-0.0012731447600522472
2023-10-17 12:12:35,299.6144472801533,288.15,303.15,-0.0012731447600522472
2023-10-17 12:13:05,299.61847544291993,288.15,303.15,-0.0012731447600522472
2023-10-17 12:13:35,299.6225435988433,288.15,303.15,-0.0012731447600522472
2023-10-17 12:14:05,299.62665062132726,288.15,303.15,-0.0012731447600522472
2023-10-17 12:14:35,299.63079541230707,288.15,303.15,-0.0012731447600522472
2023-10-17 12:15:05,299.63497690544455,288.15,303.15,-0.0012731447600522472
2023-10-17 12:15:35,299.63918649048173,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:16:05,299.6433939900662,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:16:35,299.6475834534762,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:17:05,299.6517398068629,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:17:35,299.6558515479125,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:18:05,299.6599085031361,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:18:35,299.6639021289905,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:19:05,299.6678252744241,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:19:35,299.6716718985882,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:20:05,299.67543685773575,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:20:35,299.67911575793426,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:21:05,299.6827048523992,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:21:35,299.68620096585653,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:22:05,299.68960143468644,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:22:35,299.6929040564436,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:23:05,299.69610704534,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:23:35,299.6992089919361,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:24:05,299.7022088261491,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:24:35,299.7051057831054,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:25:05,299.7078993715626,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:25:35,299.71058934471716,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:26:05,299.71317567324985,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:26:35,299.715658520479,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:27:05,299.71803821950186,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:27:35,299.72031525220393,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:28:05,299.72249023002166,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:28:35,299.7245638763435,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:29:05,299.7265370104352,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:29:35,299.7284105327753,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:30:05,299.73018541258887,288.15,303.15,-2.1291138033063817e-05
2023-10-17 12:30:35,299.73186964975264,288.15,303.15,-0.0012567955039823886
2023-10-17 12:31:05,299.7334947387816,288.15,303.15,-0.0012567955039823886
2023-10-17 12:31:35,299.73508723636047,288.15,303.15,-0.0012567955039823886
2023-10-17 12:32:05,299.73666606290476,288.15,303.15,-0.0012567955039823886
2023-10-17 12:32:35,299.7382448292532,288.15,303.15,-0.0012567955039823886
2023-10-17 12:33:05,299.73983426190586,288.15,303.15,-0.0012567955039823886
2023-10-17 12:33:35,299.741442571745,288.15,303.15,-0.0012567955039823886
2023-10-17 12:34:05,299.7430767373096,288.15,303.15,-0.0012567955039823886
2023-10-17 12:34:35,299.74474254136067,288.15,303.15,-0.0012567955039823886
2023-10-17 12:35:05,299.7464447019584,288.15,303.15,-0.0012567955039823886
2023-10-17 12:35:35,299.74818716713867,288.15,303.15,-0.0012567955039823886
2023-10-17 12:36:05,299.7499733867577,288.15,303.15,-0.0012567955039823886
2023-10-17 12:36:35,299.7518065257093,288.15,303.15,-0.0012567955039823886
2023-10-17 12:37:05,299.7536892320403,288.15,303.15,-0.0012567955039823886
2023-10-17 12:37:35,299.75562363888406,288.15,303.15,-0.0012567955039823886
2023-10-17 12:38:05,299.75761143530343,288.15,303.15,-0.0012567955039823886
2023-10-17 12:38:35,299.75965393856984,288.15,303.15,-0.0012567955039823886
2023-10-17 12:39:05,299.7617521498473,288.15,303.15,-0.0012567955039823886
2023-10-17 12:39:35,299.76390679584006,288.15,303.15,-0.0012567955039823886
2023-10-17 12:40:05,299.76611836210554,288.15,303.15,-0.0012567955039823886
2023-10-17 12:40:35,299.768387121605,288.15,303.15,-0.0012567955039823886
2023-10-17 12:41:05,299.7707131599999,288.15,303.15,-0.0012567955039823886
2023-10-17 12:41:35,299.773096398226,288.15,303.15,-0.0012567955039823886
2023-10-17 12:42:05,299.77553661259833,288.15,303.15,-0.0012567955039823886
2023-10-17 12:42:35,299.77803345268,288.15,303.15,-0.0012567955039823886
2023-10-17 12:43:05,299.78058645715316,288.15,303.15,-0.0012567955039823886
2023-10-17 12:43:35,299.78319506792695,288.15,303.15,-0.0012567955039823886
2023-10-17 12:44:05,299.785858642689,288.15,303.15,-0.0012567955039823886
2023-10-17 12:44:35,299.78857646608293,288.15,303.15,-0.0012567955039823886
2023-10-17 12:45:05,299.79134775966867,288.15,303.15,-0.0012567955039823886
2023-10-17 12:45:35,299.79417767757536,288.15,303.15,-0.0012837925269533201
2023-10-17 12:46:05,299.79705364267755,288.15,303.15,-0.0012837925269533201
2023-10-17 12:46:35,299.7999798593203,288.15,303.15,-0.0012837925269533201
2023-10-17 12:47:05,299.80295589157845,288.15,303.15,-0.0012837925269533201
2023-10-17 12:47:35,299.8059808952686,288.15,303.15,-0.0012837925269533201
2023-10-17 12:48:05,299.8090539309246,288.15,303.15,-0.0012837925269533201
2023-10-17 12:48:35,299.8121739230003,288.15,303.15,-0.0012837925269533201
2023-10-17 12:49:05,299.81533980948467,288.15,303.15,-0.0012837925269533201
2023-10-17 12:49:35,299.81855052395406,288.15,303.15,-0.0012837925269533201
2023-10-17 12:50:05,299.82180500992456,288.15,303.15,-0.0012837925269533201
2023-10-17 12:50:35,299.8251022113669,288.15,303.15,-0.0012837925269533201
2023-10-17 12:51:05,299.8284410736173,288.15,303.15,-0.0012837925269533201
2023-10-17 12:51:35,299.8318205425889,288.15,303.15,-0.0012837925269533201
2023-10-17 12:52:05,299.83523956660383,288.15,303.15,-0.0012837925269533201
2023-10-17 12:52:35,299.8386970979341,288.15,303.15,-0.0012837925269533201
2023-10-17 12:53:05,299.8421920945484,288.15,303.15,-0.0012837925269533201
2023-10-17 12:53:35,299.8457235215468,288.15,303.15,-0.0012837925269533201
2023-10-17 12:54:05,299.84929035242544,288.15,303.15,-0.0012837925269533201
2023-10-17 12:54:35,299.85289157013625,288.15,303.15,-0.0012837925269533201
2023-10-17 12:55:05,299.85652616665936,288.15,303.15,-0.0012837925269533201
2023-10-17 12:55:35,299.86019314597354,288.15,303.15,-0.0012837925269533201
2023-10-17 12:56:05,299.86389152427876,288.15,303.15,-0.0012837925269533201
2023-10-17 12:56:35,299.86762032927084,288.15,303.15,-0.0012837925269533201
2023-10-17 12:57:05,299.871378603133,288.15,303.15,-0.0012837925269533201
2023-10-17 12:57:35,299.8751654013835,288.15,303.15,-0.0012837925269533201
2023-10-17 12:58:05,299.8789797929095,288.15,303.15,-0.0012837925269533201
2023-10-17 12:58:35,299.8828208603408,288.15,303.15,-0.0012837925269533201
2023-10-17 12:59:05,299.8866877003985,288.15,303.15,-0.0012837925269533201
2023-10-17 12:59:35,299.89057942414337,288.15,303.15,-0.0012837925269533201
2023-10-17 13:00:05,299.89449547683466,288.15,303.15,-0.0012837925269533201
2023-10-17 13:00:35,299.89843388654907,288.15,303.15,-0.0006864217287834151
2023-10-17 13:01:05,299.90238946168336,288.15,303.15,-0.0006864217287834151
2023-10-17 13:01:35,299.9063522683399,288.15,303.15,-0.0006864217287834151
2023-10-17 13:02:05,299.9103114808691,288.15,303.15,-0.0006864217287834151
2023-10-17 13:02:35,299.91425712226726,288.15,303.15,-0.0006864217287834151
2023-10-17 13:03:05,299.91818045728735,288.15,303.15,-0.0006864217287834151
2023-10-17 13:03:35,299.92207406547294,288.15,303.15,-0.0006864217287834151
2023-10-17 13:04:05,299.92593161322105,288.15,303.15,-0.0006864217287834151
2023-10-17 13:04:35,299.92974767601345,288.15,303.15,-0.0006864217287834151
2023-10-17 13:05:05,299.9335176510825,288.15,303.15,-0.0006864217287834151
2023-10-17 13:05:35,299.9372375631723,288.15,303.15,-0.0006864217287834151
2023-10-17 13:06:05,299.9409039475624,288.15,303.15,-0.0006864217287834151
2023-10-17 13:06:35,299.9445138072723,288.15,303.15,-0.0006864217287834151
2023-10-17 13:07:05,299.94806466725333,288.15,303.15,-0.0006864217287834151
2023-10-17 13:07:35,299.9515542326368,288.15,303.15,-0.0006864217287834151
2023-10-17 13:08:05,299.95498057332645,288.15,303.15,-0.0006864217287834151
2023-10-17 13:08:35,299.95834213516184,288.15,303.15,-0.0006864217287834151
2023-10-17 13:09:05,299.9616373760244,288.15,303.15,-0.0006864217287834151
2023-10-17 13:09:35,299.96486512220997,288.15,303.15,-0.0006864217287834151
2023-10-17 13:10:05,299.968024462425,288.15,303.15,-0.0006864217287834151
2023-10-17 13:10:35,299.9711147024624,288.15,303.15,-0.0006864217287834151
2023-10-17 13:11:05,299.97413531952196,288.15,303.15,-0.0006864217287834151
2023-10-17 13:11:35,299.97708596948587,288.15,303.15,-0.0006864217287834151
2023-10-17 13:12:05,299.97996650065437,288.15,303.15,-0.0006864217287834151
2023-10-17 13:12:35,299.98277695063194,288.15,303.15,-0.0006864217287834151
2023-10-17 13:13:05,299.9855175276445,288.15,303.15,-0.0006864217287834151
2023-10-17 13:13:35,299.9881886585898,288.15,303.15,-0.0006864217287834151
2023-10-17 13:14:05,299.9907909985589,288.15,303.15,-0.0006864217287834151
2023-10-17 13:14:35,299.99332540236736,288.15,303.15,-0.0006864217287834151
2023-10-17 13:15:05,299.9957928922993,288.15,303.15,-0.0006864217287834151
2023-10-17 13:15:35,299.99819493123937,288.15,303.15,-0.0009976390876786922
2023-10-17 13:16:05,300.00053581424527,288.15,303.15,-0.0009976390876786922
2023-10-17 13:16:35,300.00282257014584,288.15,303.15,-0.0009976390876786922
2023-10-17 13:17:05,300.00506269446396,288.15,303.15,-0.0009976390876786922
2023-10-17 13:17:35,300.0072630439383,288.15,303.15,-0.0009976390876786922
2023-10-17 13:18:05,300.0094295752142,288.15,303.15,-0.0009976390876786922
2023-10-17 13:18:35,300.0115674352526,288.15,303.15,-0.0009976390876786922
2023-10-17 13:19:05,300.01368102729634,288.15,303.15,-0.0009976390876786922
2023-10-17 13:19:35,300.0157741117715,288.15,303.15,-0.0009976390876786922
2023-10-17 13:20:05,300.01784996636604,288.15,303.15,-0.0009976390876786922
2023-10-17 13:20:35,300.0199114718266,288.15,303.15,-0.0009976390876786922
2023-10-17 13:21:05,300.02196112118037,288.15,303.15,-0.0009976390876786922
2023-10-17 13:21:35,300.0240011597713,288.15,303.15,-0.0009976390876786922
2023-10-17 13:22:05,300.0260335275565,288.15,303.15,-0.0009976390876786922
2023-10-17 13:22:35,300.02805997003975,288.15,303.15,-0.0009976390876786922
2023-10-17 13:23:05,300.03008205770175,288.15,303.15,-0.0009976390876786922
2023-10-17 13:23:35,300.03210117949425,288.15,303.15,-0.0009976390876786922
2023-10-17 13:24:05,300.0341185403305,288.15,303.15,-0.0009976390876786922
2023-10-17 13:24:35,300.03613519900284,288.15,303.15,-0.0009976390876786922
2023-10-17 13:25:05,300.0381520940675,288.15,303.15,-0.0009976390876786922
2023-10-17 13:25:35,300.0401700594516,288.15,303.15,-0.0009976390876786922
2023-10-17 13:26:05,300.04218983201076,288.15,303.15,-0.0009976390876786922
2023-10-17 13:26:35,300.0442120585548,288.15,303.15,-0.0009976390876786922
2023-10-17 13:27:05,300.04623730400397,288.15,303.15,-0.0009976390876786922
2023-10-17 13:27:35,300.04826606027314,288.15,303.15,-0.0009976390876786922
2023-10-17 13:28:05,300.0502987546076,288.15,303.15,-0.0009976390876786922
2023-10-17 13:28:35,300.052335756842,288.15,303.15,-0.0009976390876786922
2023-10-17 13:29:05,300.05437738564075,288.15,303.15,-0.0009976390876786922
2023-10-17 13:29:35,300.0564239140151,288.15,303.15,-0.0009976390876786922
2023-10-17 13:30:05,300.05847557432105,288.15,303.15,-0.0009976390876786922
2023-10-17 13:30:35,300.0605327818293,288.15,303.15,-0.0012524656955541502
2023-10-17 13:31:05,300.0625977466269,288.15,303.15,-0.0012524656955541502
2023-10-17 13:31:35,300.06467453064033,288.15,303.15,-0.0012524656955541502
2023-10-17 13:32:05,300.06676739931186,288.15,303.15,-0.0012524656955541502
2023-10-17 13:32:35,300.0688801813228,288.15,303.15,-0.0012524656955541502
2023-10-17 13:33:05,300.07101606112997,288.15,303.15,-0.0012524656955541502
