0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
-0.2083168,0.4677205,-0.007881582,-0.012871981,-0.018509686,-0.034464,-0.061452746,-0.086661875,-0.09736073,-0.09591192,-0.093391836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20534062,0.46334028,-0.012871981,-0.018509686,-0.034464,-0.061452746,-0.086661875,-0.09736073,-0.09591192,-0.093391836,-0.090224445,-0.00063066406
-0.20534062,0.46334028,-0.012871981,-0.018509686,-0.034464,-0.061452746,-0.086661875,-0.09736073,-0.09591192,-0.093391836,-0.090224445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20236444,0.45762122,-0.018509686,-0.034464,-0.061452746,-0.086661875,-0.09736073,-0.09591192,-0.093391836,-0.090224445,-0.08681929,-0.000630148
-0.20236444,0.45762122,-0.018509686,-0.034464,-0.061452746,-0.086661875,-0.09736073,-0.09591192,-0.093391836,-0.090224445,-0.08681929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1993882,0.4527588,-0.034464,-0.061452746,-0.086661875,-0.09736073,-0.09591192,-0.093391836,-0.090224445,-0.08681929,-0.082654476,-0.0012710039
-0.1993882,0.4527588,-0.034464,-0.061452746,-0.086661875,-0.09736073,-0.09591192,-0.093391836,-0.090224445,-0.08681929,-0.082654476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19641203,0.450238,-0.061452746,-0.086661875,-0.09736073,-0.09591192,-0.093391836,-0.090224445,-0.08681929,-0.082654476,-0.07778287,-0.00092258636
-0.19641203,0.450238,-0.061452746,-0.086661875,-0.09736073,-0.09591192,-0.093391836,-0.090224445,-0.08681929,-0.082654476,-0.07778287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.19343585,0.4484253,-0.086661875,-0.09736073,-0.09591192,-0.093391836,-0.090224445,-0.08681929,-0.082654476,-0.07778287,-0.07348955,-0.0010905026
-0.19343585,0.4484253,-0.086661875,-0.09736073,-0.09591192,-0.093391836,-0.090224445,-0.08681929,-0.082654476,-0.07778287,-0.07348955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19045967,0.4470601,-0.09736073,-0.09591192,-0.093391836,-0.090224445,-0.08681929,-0.082654476,-0.07778287,-0.07348955,-0.071085095,-0.019809337
-0.19045967,0.4470601,-0.09736073,-0.09591192,-0.093391836,-0.090224445,-0.08681929,-0.082654476,-0.07778287,-0.07348955,-0.071085095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.18748349,0.448763,-0.09591192,-0.093391836,-0.090224445,-0.08681929,-0.082654476,-0.07778287,-0.07348955,-0.071085095,-0.07697338,-1.1447934
-0.18748349,0.448763,-0.09591192,-0.093391836,-0.090224445,-0.08681929,-0.082654476,-0.07778287,-0.07348955,-0.071085095,-0.07697338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18450725,0.44785964,-0.093391836,-0.090224445,-0.08681929,-0.082654476,-0.07778287,-0.07348955,-0.071085095,-0.07697338,-0.09220004,-1.1450087
-0.18450725,0.44785964,-0.093391836,-0.090224445,-0.08681929,-0.082654476,-0.07778287,-0.07348955,-0.071085095,-0.07697338,-0.09220004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18153107,0.44656575,-0.090224445,-0.08681929,-0.082654476,-0.07778287,-0.07348955,-0.071085095,-0.07697338,-0.09220004,-0.11002231,-1.1399355
-0.18153107,0.44656575,-0.090224445,-0.08681929,-0.082654476,-0.07778287,-0.07348955,-0.071085095,-0.07697338,-0.09220004,-0.11002231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.17855489,0.44798386,-0.08681929,-0.082654476,-0.07778287,-0.07348955,-0.071085095,-0.07697338,-0.09220004,-0.11002231,-0.123734295,-1.140484
-0.17855489,0.44798386,-0.08681929,-0.082654476,-0.07778287,-0.07348955,-0.071085095,-0.07697338,-0.09220004,-0.11002231,-0.123734295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17557871,0.4489156,-0.082654476,-0.07778287,-0.07348955,-0.071085095,-0.07697338,-0.09220004,-0.11002231,-0.123734295,-0.13264066,-1.1454349
-0.17557871,0.4489156,-0.082654476,-0.07778287,-0.07348955,-0.071085095,-0.07697338,-0.09220004,-0.11002231,-0.123734295,-0.13264066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17260253,0.44832766,-0.07778287,-0.07348955,-0.071085095,-0.07697338,-0.09220004,-0.11002231,-0.123734295,-0.13264066,-0.14023954,-1.145867
-0.17260253,0.44832766,-0.07778287,-0.07348955,-0.071085095,-0.07697338,-0.09220004,-0.11002231,-0.123734295,-0.13264066,-0.14023954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1696263,0.445935,-0.07348955,-0.071085095,-0.07697338,-0.09220004,-0.11002231,-0.123734295,-0.13264066,-0.14023954,-0.14615512,-1.1402875
-0.1696263,0.445935,-0.07348955,-0.071085095,-0.07697338,-0.09220004,-0.11002231,-0.123734295,-0.13264066,-0.14023954,-0.14615512,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16665012,0.4423604,-0.071085095,-0.07697338,-0.09220004,-0.11002231,-0.123734295,-0.13264066,-0.14023954,-0.14615512,-0.14998102,-1.128305
-0.16665012,0.4423604,-0.071085095,-0.07697338,-0.09220004,-0.11002231,-0.123734295,-0.13264066,-0.14023954,-0.14615512,-0.14998102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16367394,0.43991292,-0.07697338,-0.09220004,-0.11002231,-0.123734295,-0.13264066,-0.14023954,-0.14615512,-0.14998102,-0.1464715,-1.1175274
-0.16367394,0.43991292,-0.07697338,-0.09220004,-0.11002231,-0.123734295,-0.13264066,-0.14023954,-0.14615512,-0.14998102,-0.1464715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.16069776,0.4379232,-0.09220004,-0.11002231,-0.123734295,-0.13264066,-0.14023954,-0.14615512,-0.14998102,-0.1464715,-0.13579035,-1.1089747
-0.16069776,0.4379232,-0.09220004,-0.11002231,-0.123734295,-0.13264066,-0.14023954,-0.14615512,-0.14998102,-0.1464715,-0.13579035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15772158,0.4380839,-0.11002231,-0.123734295,-0.13264066,-0.14023954,-0.14615512,-0.14998102,-0.1464715,-0.13579035,-0.12564892,-1.105337
-0.15772158,0.4380839,-0.11002231,-0.123734295,-0.13264066,-0.14023954,-0.14615512,-0.14998102,-0.1464715,-0.13579035,-0.12564892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1547454,0.43969727,-0.123734295,-0.13264066,-0.14023954,-0.14615512,-0.14998102,-0.1464715,-0.13579035,-0.12564892,-0.1237247,-1.1094592
-0.1547454,0.43969727,-0.123734295,-0.13264066,-0.14023954,-0.14615512,-0.14998102,-0.1464715,-0.13579035,-0.12564892,-0.1237247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.15176916,0.4401306,-0.13264066,-0.14023954,-0.14615512,-0.14998102,-0.1464715,-0.13579035,-0.12564892,-0.1237247,-0.13088828,-1.1132022
-0.15176916,0.4401306,-0.13264066,-0.14023954,-0.14615512,-0.14998102,-0.1464715,-0.13579035,-0.12564892,-0.1237247,-0.13088828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.14879298,0.44058633,-0.14023954,-0.14615512,-0.14998102,-0.1464715,-0.13579035,-0.12564892,-0.1237247,-0.13088828,-0.1411727,-1.1146475
-0.14879298,0.44058633,-0.14023954,-0.14615512,-0.14998102,-0.1464715,-0.13579035,-0.12564892,-0.1237247,-0.13088828,-0.1411727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1458168,0.43958533,-0.14615512,-0.14998102,-0.1464715,-0.13579035,-0.12564892,-0.1237247,-0.13088828,-0.1411727,-0.15193897,-1.1141335
-0.1458168,0.43958533,-0.14615512,-0.14998102,-0.1464715,-0.13579035,-0.12564892,-0.1237247,-0.13088828,-0.1411727,-0.15193897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14284062,0.43714595,-0.14998102,-0.1464715,-0.13579035,-0.12564892,-0.1237247,-0.13088828,-0.1411727,-0.15193897,-0.16056263,-1.1066189
-0.14284062,0.43714595,-0.14998102,-0.1464715,-0.13579035,-0.12564892,-0.1237247,-0.13088828,-0.1411727,-0.15193897,-0.16056263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13986444,0.43749797,-0.1464715,-0.13579035,-0.12564892,-0.1237247,-0.13088828,-0.1411727,-0.15193897,-0.16056263,-0.16711265,-1.1026696
-0.13986444,0.43749797,-0.1464715,-0.13579035,-0.12564892,-0.1237247,-0.13088828,-0.1411727,-0.15193897,-0.16056263,-0.16711265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1368882,0.44027102,-0.13579035,-0.12564892,-0.1237247,-0.13088828,-0.1411727,-0.15193897,-0.16056263,-0.16711265,-0.1726588,-1.1088263
-0.1368882,0.44027102,-0.13579035,-0.12564892,-0.1237247,-0.13088828,-0.1411727,-0.15193897,-0.16056263,-0.16711265,-0.1726588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13391203,0.44207966,-0.12564892,-0.1237247,-0.13088828,-0.1411727,-0.15193897,-0.16056263,-0.16711265,-0.1726588,-0.17608964,-1.1183926
-0.13391203,0.44207966,-0.12564892,-0.1237247,-0.13088828,-0.1411727,-0.15193897,-0.16056263,-0.16711265,-0.1726588,-0.17608964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13093585,0.44048262,-0.1237247,-0.13088828,-0.1411727,-0.15193897,-0.16056263,-0.16711265,-0.1726588,-0.17608964,-0.17626953,-1.1183703
-0.13093585,0.44048262,-0.1237247,-0.13088828,-0.1411727,-0.15193897,-0.16056263,-0.16711265,-0.1726588,-0.17608964,-0.17626953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12795967,0.43726194,-0.13088828,-0.1411727,-0.15193897,-0.16056263,-0.16711265,-0.1726588,-0.17608964,-0.17626953,-0.16776961,-1.109302
-0.12795967,0.43726194,-0.13088828,-0.1411727,-0.15193897,-0.16056263,-0.16711265,-0.1726588,-0.17608964,-0.17626953,-0.16776961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12498349,0.4321493,-0.1411727,-0.15193897,-0.16056263,-0.16711265,-0.1726588,-0.17608964,-0.17626953,-0.16776961,-0.15104437,-1.0934336
-0.12498349,0.4321493,-0.1411727,-0.15193897,-0.16056263,-0.16711265,-0.1726588,-0.17608964,-0.17626953,-0.16776961,-0.15104437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.12200725,0.42663574,-0.15193897,-0.16056263,-0.16711265,-0.1726588,-0.17608964,-0.17626953,-0.16776961,-0.15104437,-0.13379228,-1.0727907
-0.12200725,0.42663574,-0.15193897,-0.16056263,-0.16711265,-0.1726588,-0.17608964,-0.17626953,-0.16776961,-0.15104437,-0.13379228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11903107,0.42453206,-0.16056263,-0.16711265,-0.1726588,-0.17608964,-0.17626953,-0.16776961,-0.15104437,-0.13379228,-0.12366688,-1.0582733
-0.11903107,0.42453206,-0.16056263,-0.16711265,-0.1726588,-0.17608964,-0.17626953,-0.16776961,-0.15104437,-0.13379228,-0.12366688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.11605489,0.42600906,-0.16711265,-0.1726588,-0.17608964,-0.17626953,-0.16776961,-0.15104437,-0.13379228,-0.12366688,-0.12069219,-1.0576501
-0.11605489,0.42600906,-0.16711265,-0.1726588,-0.17608964,-0.17626953,-0.16776961,-0.15104437,-0.13379228,-0.12366688,-0.12069219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11307871,0.42936194,-0.1726588,-0.17608964,-0.17626953,-0.16776961,-0.15104437,-0.13379228,-0.12366688,-0.12069219,-0.11887723,-1.0669551
-0.11307871,0.42936194,-0.1726588,-0.17608964,-0.17626953,-0.16776961,-0.15104437,-0.13379228,-0.12366688,-0.12069219,-0.11887723,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110102534,0.4332459,-0.17608964,-0.17626953,-0.16776961,-0.15104437,-0.13379228,-0.12366688,-0.12069219,-0.11887723,-0.11682129,-1.0811627
-0.110102534,0.4332459,-0.17608964,-0.17626953,-0.16776961,-0.15104437,-0.13379228,-0.12366688,-0.12069219,-0.11887723,-0.11682129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.107126296,0.4338888,-0.17626953,-0.16776961,-0.15104437,-0.13379228,-0.12366688,-0.12069219,-0.11887723,-0.11682129,-0.11312866,-1.0899606
-0.107126296,0.4338888,-0.17626953,-0.16776961,-0.15104437,-0.13379228,-0.12366688,-0.12069219,-0.11887723,-0.11682129,-0.11312866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10415012,0.4328512,-0.16776961,-0.15104437,-0.13379228,-0.12366688,-0.12069219,-0.11887723,-0.11682129,-0.11312866,-0.107863605,-1.0877987
-0.10415012,0.4328512,-0.16776961,-0.15104437,-0.13379228,-0.12366688,-0.12069219,-0.11887723,-0.11682129,-0.11312866,-0.107863605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10117394,0.43361413,-0.15104437,-0.13379228,-0.12366688,-0.12069219,-0.11887723,-0.11682129,-0.11312866,-0.107863605,-0.102309406,-1.0879115
-0.10117394,0.43361413,-0.15104437,-0.13379228,-0.12366688,-0.12069219,-0.11887723,-0.11682129,-0.11312866,-0.107863605,-0.102309406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09819776,0.43235064,-0.13379228,-0.12366688,-0.12069219,-0.11887723,-0.11682129,-0.11312866,-0.107863605,-0.102309406,-0.09690297,-1.0872595
-0.09819776,0.43235064,-0.13379228,-0.12366688,-0.12069219,-0.11887723,-0.11682129,-0.11312866,-0.107863605,-0.102309406,-0.09690297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09522158,0.43045855,-0.12366688,-0.12069219,-0.11887723,-0.11682129,-0.11312866,-0.107863605,-0.102309406,-0.09690297,-0.0920828,-1.0803025
-0.09522158,0.43045855,-0.12366688,-0.12069219,-0.11887723,-0.11682129,-0.11312866,-0.107863605,-0.102309406,-0.09690297,-0.0920828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0922454,0.43071294,-0.12069219,-0.11887723,-0.11682129,-0.11312866,-0.107863605,-0.102309406,-0.09690297,-0.0920828,-0.088137984,-1.0778855
-0.0922454,0.43071294,-0.12069219,-0.11887723,-0.11682129,-0.11312866,-0.107863605,-0.102309406,-0.09690297,-0.0920828,-0.088137984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08926916,0.42999065,-0.11887723,-0.11682129,-0.11312866,-0.107863605,-0.102309406,-0.09690297,-0.0920828,-0.088137984,-0.08462846,-1.077437
-0.08926916,0.42999065,-0.11887723,-0.11682129,-0.11312866,-0.107863605,-0.102309406,-0.09690297,-0.0920828,-0.088137984,-0.08462846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08629298,0.42892253,-0.11682129,-0.11312866,-0.107863605,-0.102309406,-0.09690297,-0.0920828,-0.088137984,-0.08462846,-0.08089566,-1.0733154
-0.08629298,0.42892253,-0.11682129,-0.11312866,-0.107863605,-0.102309406,-0.09690297,-0.0920828,-0.088137984,-0.08462846,-0.08089566,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0833168,0.42906082,-0.11312866,-0.107863605,-0.102309406,-0.09690297,-0.0920828,-0.088137984,-0.08462846,-0.08089566,-0.0762859,-1.072038
-0.0833168,0.42906082,-0.11312866,-0.107863605,-0.102309406,-0.09690297,-0.0920828,-0.088137984,-0.08462846,-0.08089566,-0.0762859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.080340624,0.42929685,-0.107863605,-0.102309406,-0.09690297,-0.0920828,-0.088137984,-0.08462846,-0.08089566,-0.0762859,-0.07102406,-1.0723679
-0.080340624,0.42929685,-0.107863605,-0.102309406,-0.09690297,-0.0920828,-0.088137984,-0.08462846,-0.08089566,-0.0762859,-0.07102406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.077364445,0.43180132,-0.102309406,-0.09690297,-0.0920828,-0.088137984,-0.08462846,-0.08089566,-0.0762859,-0.07102406,-0.06576055,-1.0773895
-0.077364445,0.43180132,-0.102309406,-0.09690297,-0.0920828,-0.088137984,-0.08462846,-0.08089566,-0.0762859,-0.07102406,-0.06576055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074388206,0.43488562,-0.09690297,-0.0920828,-0.088137984,-0.08462846,-0.08089566,-0.0762859,-0.07102406,-0.06576055,-0.060497105,-1.0888852
-0.074388206,0.43488562,-0.09690297,-0.0920828,-0.088137984,-0.08462846,-0.08089566,-0.0762859,-0.07102406,-0.06576055,-0.060497105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07141203,0.43512166,-0.0920828,-0.088137984,-0.08462846,-0.08089566,-0.0762859,-0.07102406,-0.06576055,-0.060497105,-0.055233598,-1.0951247
-0.07141203,0.43512166,-0.0920828,-0.088137984,-0.08462846,-0.08089566,-0.0762859,-0.07102406,-0.06576055,-0.060497105,-0.055233598,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06843585,0.43401897,-0.088137984,-0.08462846,-0.08089566,-0.0762859,-0.07102406,-0.06576055,-0.060497105,-0.055233598,-0.04997015,-1.0928689
-0.06843585,0.43401897,-0.088137984,-0.08462846,-0.08089566,-0.0762859,-0.07102406,-0.06576055,-0.060497105,-0.055233598,-0.04997015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.06545967,0.43392944,-0.08462846,-0.08089566,-0.0762859,-0.07102406,-0.06576055,-0.060497105,-0.055233598,-0.04997015,-0.044708252,-1.0903386
-0.06545967,0.43392944,-0.08462846,-0.08089566,-0.0762859,-0.07102406,-0.06576055,-0.060497105,-0.055233598,-0.04997015,-0.044708252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06248349,0.43561804,-0.08089566,-0.0762859,-0.07102406,-0.06576055,-0.060497105,-0.055233598,-0.04997015,-0.044708252,-0.039444745,-1.0933982
-0.06248349,0.43561804,-0.08089566,-0.0762859,-0.07102406,-0.06576055,-0.060497105,-0.055233598,-0.04997015,-0.044708252,-0.039444745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.05950725,0.43857014,-0.0762859,-0.07102406,-0.06576055,-0.060497105,-0.055233598,-0.04997015,-0.044708252,-0.039444745,-0.03417003,-1.1024612
-0.05950725,0.43857014,-0.0762859,-0.07102406,-0.06576055,-0.060497105,-0.055233598,-0.04997015,-0.044708252,-0.039444745,-0.03417003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05653107,0.4377035,-0.07102406,-0.06576055,-0.060497105,-0.055233598,-0.04997015,-0.044708252,-0.039444745,-0.03417003,-0.026980758,-1.0866959
-0.05653107,0.4377035,-0.07102406,-0.06576055,-0.060497105,-0.055233598,-0.04997015,-0.044708252,-0.039444745,-0.03417003,-0.026980758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.053554893,0.43825078,-0.06576055,-0.060497105,-0.055233598,-0.04997015,-0.044708252,-0.039444745,-0.03417003,-0.026980758,-0.017211914,-0.0012562607
-0.053554893,0.43825078,-0.06576055,-0.060497105,-0.055233598,-0.04997015,-0.044708252,-0.039444745,-0.03417003,-0.026980758,-0.017211914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050578713,0.43891394,-0.060497105,-0.055233598,-0.04997015,-0.044708252,-0.039444745,-0.03417003,-0.026980758,-0.017211914,-0.006712258,-2.1211963e-05
-0.050578713,0.43891394,-0.060497105,-0.055233598,-0.04997015,-0.044708252,-0.039444745,-0.03417003,-0.026980758,-0.017211914,-0.006712258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.047602534,0.43825078,-0.055233598,-0.04997015,-0.044708252,-0.039444745,-0.03417003,-0.026980758,-0.017211914,-0.006712258,0.002675891,-0.0010834436
-0.047602534,0.43825078,-0.055233598,-0.04997015,-0.044708252,-0.039444745,-0.03417003,-0.026980758,-0.017211914,-0.006712258,0.002675891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.044626296,0.44065547,-0.04997015,-0.044708252,-0.039444745,-0.03417003,-0.026980758,-0.017211914,-0.006712258,0.002675891,0.01071322,-0.0013873812
-0.044626296,0.44065547,-0.04997015,-0.044708252,-0.039444745,-0.03417003,-0.026980758,-0.017211914,-0.006712258,0.002675891,0.01071322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.041650116,0.4460591,-0.044708252,-0.039444745,-0.03417003,-0.026980758,-0.017211914,-0.006712258,0.002675891,0.01071322,0.018519402,-0.0014033063
-0.041650116,0.4460591,-0.044708252,-0.039444745,-0.03417003,-0.026980758,-0.017211914,-0.006712258,0.002675891,0.01071322,0.018519402,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.038673937,0.45229292,-0.039444745,-0.03417003,-0.026980758,-0.017211914,-0.006712258,0.002675891,0.01071322,0.018519402,0.026298165,-0.0009724234
-0.038673937,0.45229292,-0.039444745,-0.03417003,-0.026980758,-0.017211914,-0.006712258,0.002675891,0.01071322,0.018519402,0.026298165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03569776,0.45687056,-0.03417003,-0.026980758,-0.017211914,-0.006712258,0.002675891,0.01071322,0.018519402,0.026298165,0.034255147,-0.00087805855
-0.03569776,0.45687056,-0.03417003,-0.026980758,-0.017211914,-0.006712258,0.002675891,0.01071322,0.018519402,0.026298165,0.034255147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.03272158,0.46034956,-0.026980758,-0.017211914,-0.006712258,0.002675891,0.01071322,0.018519402,0.026298165,0.034255147,0.04223311,-0.0010303112
-0.03272158,0.46034956,-0.026980758,-0.017211914,-0.006712258,0.002675891,0.01071322,0.018519402,0.026298165,0.034255147,0.04223311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0297454,0.46500647,-0.017211914,-0.006712258,0.002675891,0.01071322,0.018519402,0.026298165,0.034255147,0.04223311,0.0504905,-0.0013833547
-0.0297454,0.46500647,-0.017211914,-0.006712258,0.002675891,0.01071322,0.018519402,0.026298165,0.034255147,0.04223311,0.0504905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.026769161,0.4719869,-0.006712258,0.002675891,0.01071322,0.018519402,0.026298165,0.034255147,0.04223311,0.0504905,0.05984819,-0.0013126103
-0.026769161,0.4719869,-0.006712258,0.002675891,0.01071322,0.018519402,0.026298165,0.034255147,0.04223311,0.0504905,0.05984819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023792982,0.47733963,0.002675891,0.01071322,0.018519402,0.026298165,0.034255147,0.04223311,0.0504905,0.05984819,0.07113004,-2.1916156e-05
-0.023792982,0.47733963,0.002675891,0.01071322,0.018519402,0.026298165,0.034255147,0.04223311,0.0504905,0.05984819,0.07113004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.020816803,0.47984827,0.01071322,0.018519402,0.026298165,0.034255147,0.04223311,0.0504905,0.05984819,0.07113004,0.08516979,-0.0011620432
-0.020816803,0.47984827,0.01071322,0.018519402,0.026298165,0.034255147,0.04223311,0.0504905,0.05984819,0.07113004,0.08516979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.017840624,0.48503423,0.018519402,0.026298165,0.034255147,0.04223311,0.0504905,0.05984819,0.07113004,0.08516979,0.10131514,-0.0013563551
-0.017840624,0.48503423,0.018519402,0.026298165,0.034255147,0.04223311,0.0504905,0.05984819,0.07113004,0.08516979,0.10131514,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.014864445,0.4919312,0.026298165,0.034255147,0.04223311,0.0504905,0.05984819,0.07113004,0.08516979,0.10131514,0.118157625,-0.0010228154
-0.014864445,0.4919312,0.026298165,0.034255147,0.04223311,0.0504905,0.05984819,0.07113004,0.08516979,0.10131514,0.118157625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.011888206,0.49878132,0.034255147,0.04223311,0.0504905,0.05984819,0.07113004,0.08516979,0.10131514,0.118157625,0.1342982,-0.0012780774
-0.011888206,0.49878132,0.034255147,0.04223311,0.0504905,0.05984819,0.07113004,0.08516979,0.10131514,0.118157625,0.1342982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.008912027,0.50639236,0.04223311,0.0504905,0.05984819,0.07113004,0.08516979,0.10131514,0.118157625,0.1342982,0.14998746,-0.0011840124
-0.008912027,0.50639236,0.04223311,0.0504905,0.05984819,0.07113004,0.08516979,0.10131514,0.118157625,0.1342982,0.14998746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0059358478,0.5125854,0.0504905,0.05984819,0.07113004,0.08516979,0.10131514,0.118157625,0.1342982,0.14998746,0.16563499,-0.0005919273
-0.0059358478,0.5125854,0.0504905,0.05984819,0.07113004,0.08516979,0.10131514,0.118157625,0.1342982,0.14998746,0.16563499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0029596686,0.5170593,0.05984819,0.07113004,0.08516979,0.10131514,0.118157625,0.1342982,0.14998746,0.16563499,0.18007779,-0.0013426972
